'10116','"2024-12-02T01:02:06.521Z"','"5"','5','26579','4829','1707.01','630','614.35','610.03','609.11'
'10116','"2024-12-02T01:02:50.417Z"','"2"','2','13678','3958','1707.01','609.11','330','227.6','184.93'
'null(lastValue)','"2024-12-02T01:03:34.444Z"','"2"','8','43702','3820','5121.04','2560.52','2560.52','1827.34','900'
'10977','"2024-12-02T01:04:16.713Z"','"2"','2','15175','4130','1707.01','853.51','609.11','300','227.6'
'10977','"2024-12-02T01:04:57.584Z"','"1"','1','7230','2899','365.38','277.06','258.23','215.01','190'
'10977(lastValue)','"2024-12-02T01:05:44.267Z"','"10"','10','58930','4583','3129.52','2716.38','1420.25','1408.29','1325.06'
'10799','"2024-12-02T01:06:28.559Z"','"2"','8','48203','3967','5121.04','2168.29','1827.34','1305.41','900'
'10874','"2024-12-02T01:07:12.350Z"','"2"','2','15984','4275','1707.01','609.11','300','300','300'
'11064','"2024-12-02T01:07:58.203Z"','"2"','2','17912','4318','1707.01','853.51','375','368.76','300'
'11064','"2024-12-02T01:08:42.239Z"','"1"','1','6684','2784','300.47','277.06','258.23','230','215.01'
'null(lastValue)','"2024-12-02T01:09:24.705Z"','"1"','1','5148','2648','277.06','258.23','240','120','104.32'
'10404','"2024-12-02T01:10:27.800Z"','"CoinFlip"','20','118886','5528','19915.15','2489.39','1991.52','1897.25','1355.69'
'10404','"2024-12-02T01:11:51.185Z"','"1"','15','37022','2680','2216.47','834.54','800','800','640'
'10404','"2024-12-02T01:12:36.995Z"','"1"','5','13628','2949','312.95','312','300','240','193.67'
'10404','"2024-12-02T01:13:18.562Z"','"2"','2','15024','3944','1422.51','853.51','410.2','371.3','361.38'
'10404(lastValue)','"2024-12-02T01:13:57.302Z"','"2"','2','16524','4160','1422.51','995.76','853.51','410.2','387.34'
'null(lastValue)','"2024-12-02T01:14:40.004Z"','"1"','1','4780','2761','280','251.5','136.73','120','120'
'null(lastValue)','"2024-12-02T01:15:21.139Z"','"2"','2','14073','3488','1707.01','995.76','853.51','410.2','300'
'9906','"2024-12-02T01:16:03.520Z"','"5"','5','20925','3668','1849.26','1138.01','453.27','398.3','361.38'
'9906','"2024-12-02T01:16:44.674Z"','"1"','1','4508','2462','395.21','200','200','129.11','122'
'9865','"2024-12-02T01:17:25.968Z"','"10"','10','46140','3665','2200','2086.35','1773.82','1325.06','1100'
'9577','"2024-12-02T01:18:08.287Z"','"1"','1','5275','2622','419.16','250','215.01','158.86','140'
'9920','"2024-12-02T01:19:10.778Z"','"CoinFlip"','3','14667','5031','838.33','569','400','240.92','216.83'
'9920','"2024-12-02T01:19:51.195Z"','"5"','5','18456','3511','1257.49','750','569','569','398.3'
'10077','"2024-12-02T01:20:36.183Z"','"1"','1','4795','2392','514.97','224.38','215.01','200','140'
'null(lastValue)','"2024-12-02T01:21:18.822Z"','"10"','10','42244','3785','2086.35','1375','1325.06','1325.06','1043.17'
'null(lastValue)','"2024-12-02T01:22:45.119Z"','"1"','1','5468','2378','598.8','379.34','250','215.01','200'
'null(lastValue)','"2024-12-02T01:23:30.199Z"','"2"','2','12156','3006','1422.51','569','512.1','271.04','255'
'9433','"2024-12-02T01:24:30.345Z"','"CoinFlip"','7','25222','4265','1600','758.67','563.75','481.84','481.84'
'9433','"2024-12-02T01:25:08.994Z"','"1"','10','21594','2206','1182.55','927.54','715','503.52','495'
'9335(lastValue)','"2024-12-02T01:26:48.677Z"','"CashHunt"','100','66300','4680','2228.45','2200','2040','1565.98','1530'
'null(lastValue)','"2024-12-02T01:28:15.218Z"','"Pachinko"','35','140192','5408','7200','3414.03','2382.42','2168.29','1951.46'
'10813','"2024-12-02T01:28:55.960Z"','"1"','1','5997','2816','680.1','379.34','203.59','162','142.98'
'10813(lastValue)','"2024-12-02T01:29:38.412Z"','"1"','1','5831','2898','379.34','324','299.4','272.04','224.38'
'10868','"2024-12-02T01:30:23.211Z"','"1"','1','5788','2954','407.19','379.34','162','150','94.83'
'10868','"2024-12-02T01:31:05.844Z"','"5"','5','19875','4064','1138.01','796.61','460.52','410.2','354.15'
'null(lastValue)','"2024-12-02T01:31:50.892Z"','"1"','1','4787','2616','538.92','379.34','216.83','92','91.55'
'null(lastValue)','"2024-12-02T01:33:16.772Z"','"5"','5','20147','3485','1200','819.46','796.61','600','580.19'
'null(lastValue)','"2024-12-02T01:33:58.418Z"','"1"','1','4104','2588','240.92','183.1','110','92','60'
'10717','"2024-12-02T01:34:48.311Z"','"10"','10','52322','4472','1832.85','1773.82','1375','1325.06','1285.31'
'10717','"2024-12-02T01:35:34.687Z"','"10"','20','107251','4526','6300','3499.08','3150','3097.55','2529.67'
'10717(lastValue)','"2024-12-02T01:36:15.979Z"','"2"','2','16921','3647','1200','1020.15','853.51','819.46','512.1'
'11124','"2024-12-02T01:36:54.362Z"','"1"','1','5238','2745','337.29','306.05','215.01','191.21','183.1'
'11124','"2024-12-02T01:37:38.239Z"','"1"','10','28276','2678','1855.09','1652.57','1182.55','1007.05','660'
'10975','"2024-12-02T01:38:23.433Z"','"1"','1','5852','2923','979.06','337.29','327.78','183.1','120'
'10902','"2024-12-02T01:39:05.698Z"','"2"','2','12585','3430','853.51','614.59','512.1','380.75','306.05'
'10902','"2024-12-02T01:39:43.928Z"','"10"','10','50960','4335','3305.15','2570.62','1564.76','1100','1043.17'
'10953','"2024-12-02T01:40:27.221Z"','"1"','1','5415','2790','366.2','337.29','215.01','140','120'
'10953(lastValue)','"2024-12-02T01:41:10.154Z"','"1"','1','6107','2806','366.2','337.29','290.09','215.01','136.58'
'null(lastValue)','"2024-12-02T01:42:39.910Z"','"Pachinko"','20','95386','5804','4302.15','4200','1991.52','1575','1522.98'
'null(lastValue)','"2024-12-02T01:44:06.484Z"','"1"','1','5165','2988','366.2','120','108.78','103.26','100'
'null(lastValue)','"2024-12-02T01:44:48.149Z"','"5"','5','21691','4096','1431.07','1200','796.61','616.45','600'
'11234','"2024-12-02T01:45:28.508Z"','"10"','10','46364','4800','1265','1210','1100','1043.17','993.8'
'11318','"2024-12-02T01:46:11.980Z"','"2"','2','13077','3868','987.6','853.51','512.1','300','241.88'
'11318','"2024-12-02T01:46:55.851Z"','"2"','2','14341','3859','2276.02','900','512.1','300','300'
'11309','"2024-12-02T01:47:35.605Z"','"1"','1','5336','2806','476.07','215.01','192.74','120','108.78'
'11769','"2024-12-02T01:49:25.246Z"','"CashHunt"','700','555466','5653','50499.14','12764.05','11911.56','10014.48','8875'
'11769','"2024-12-02T01:50:09.186Z"','"2"','6','27408','3239','5974.55','1327.68','1194.91','564.4','480.64'
'11456(lastValue)','"2024-12-02T01:51:48.796Z"','"Pachinko"','100','499859','6240','38312.96','12625','12625','10100','6835.61'
'null(lastValue)','"2024-12-02T01:52:31.433Z"','"1"','1','6988','3152','265.01','252.14','215.01','189.67','170'
'null(lastValue)','"2024-12-02T01:53:17.230Z"','"1"','1','6322','3155','189.67','180','176.48','144.55','136.02'
'null(lastValue)','"2024-12-02T01:54:46.354Z"','"2"','2','17016','3832','2276.02','1200','796.61','512.1','432.23'
'null(lastValue)','"2024-12-02T01:55:26.497Z"','"10"','10','64800','4878','8345.4','1775.58','1773.82','1325.06','1265'
'null(lastValue)','"2024-12-02T01:56:07.775Z"','"5"','5','31549','4899','3983.03','1200','942.8','925.14','881.96'
'null(lastValue)','"2024-12-02T01:56:55.958Z"','"2"','2','19660','4137','3698.53','1200','1024.21','819.46','512.1'
'12052','"2024-12-02T01:57:40.362Z"','"5"','5','30263','4709','5121.04','1280.26','942.8','925.14','796.61'
'12052(lastValue)','"2024-12-02T01:58:20.291Z"','"2"','2','19805','4190','3983.03','1500','1237.58','512.1','435.14'
'null(lastValue)','"2024-12-02T01:59:00.483Z"','"1"','1','10568','3141','1707.01','1600','272.04','255.38','215.01'
'11893','"2024-12-02T01:59:40.905Z"','"1"','1','10060','3121','2086.35','1600','255.38','200','200'
'11893(lastValue)','"2024-12-02T02:00:22.590Z"','"10"','10','76480','4554','16690.8','5500','1982.03','1775.58','1396.07'
'null(lastValue)','"2024-12-02T02:01:00.771Z"','"1"','3','21547','2837','5690.04','4000','725.23','510.75','493.14'
'11406','"2024-12-02T02:01:45.351Z"','"5"','5','38579','4308','8535.07','4500','1422.51','942.8','925.14'
'null(lastValue)','"2024-12-02T02:02:28.614Z"','"10"','20','147257','4758','32860.01','10500','4281.76','3389.75','2529.67'
'11743','"2024-12-02T02:03:09.370Z"','"1"','1','5715','3068','255.38','200','200','161.22','150'
'11743','"2024-12-02T02:03:49.977Z"','"5"','5','30347','4554','4500','1593.21','1422.51','942.8','925.14'
'11743','"2024-12-02T02:06:01.368Z"','"Pachinko"','20','110818','6962','2489.39','2489.39','1852.99','1852.99','1806'
'11743','"2024-12-02T02:06:42.113Z"','"1"','1','8720','3305','1517.35','948.34','300','255.38','210'
'12561','"2024-12-02T02:07:22.009Z"','"1"','1','7722','3291','1517.35','255.38','240','236.88','200'
'12561(lastValue)','"2024-12-02T02:08:04.699Z"','"2"','4','32727','4074','7705.27','2418.27','1707.01','686.62','663.84'
'null(lastValue)','"2024-12-02T02:08:44.808Z"','"10"','10','79138','5373','17733.97','2242.83','2086.35','1775.58','1325.06'
'null(lastValue)','"2024-12-02T02:09:31.636Z"','"2"','2','19263','4197','4907.66','1450.96','1024.21','411.97','304.56'
'null(lastValue)','"2024-12-02T02:10:16.964Z"','"2"','30','179962','4178','26458.71','14993.27','10583.48','4257.07','3147.09'
'null(lastValue)','"2024-12-02T02:11:01.583Z"','"2"','2','20138','4487','5121.04','1450.96','1024.21','450','411.97'
'12696','"2024-12-02T02:11:45.350Z"','"2"','2','20356','4448','5690.04','1450.96','1024.21','456','411.97'
'null(lastValue)','"2024-12-02T02:12:25.923Z"','"1"','1','11742','3441','3793.36','320','303.47','300','255.38'
'null(lastValue)','"2024-12-02T02:13:07.264Z"','"1"','1','14595','3435','7586.73','320','318.02','303.47','300'
'11843','"2024-12-02T02:13:47.227Z"','"1"','1','15767','3301','9483.41','318.02','314.55','303.47','300'
'11843','"2024-12-02T02:14:29.037Z"','"10"','10','88144','4648','20863.5','5007.24','3129.52','3129.52','2242.83'
'11843','"2024-12-02T02:16:48.746Z"','"CashHunt"','100','117023','6533','24656.86','4314.95','2465.69','1885.6','1375'
'12354','"2024-12-02T02:18:12.658Z"','"Pachinko"','10','64592','7004','5215.87','2660.1','1564.76','1375','1303.97'
'12968','"2024-12-02T02:18:56.024Z"','"1"','1','17513','3651','9483.41','636.03','300','255.79','250'
'12968(lastValue)','"2024-12-02T02:19:38.678Z"','"5"','5','46917','5011','17070.13','1994.82','1593.21','1422.51','1350'
'null(lastValue)','"2024-12-02T02:20:15.814Z"','"2"','2','28783','4601','11380.09','1450.96','1024.21','896.22','600'
'12443','"2024-12-02T02:20:59.321Z"','"2"','2','27923','4432','11380.09','1450.96','1024.21','896.22','600'
'12505','"2024-12-02T02:21:43.701Z"','"1"','1','16349','3149','9483.41','636.03','288.16','272.72','200'
'12505','"2024-12-02T02:22:25.179Z"','"1"','7','63584','3146','37933.63','2544.12','1152.62','819.46','800'
'12342','"2024-12-02T02:23:12.482Z"','"10"','10','95220','5080','20863.5','4193.56','3547.64','3129.52','3129.52'
'12096','"2024-12-02T02:23:55.038Z"','"5"','5','48348','4972','17070.13','1994.82','1593.21','1577.38','1422.51'
'12096(lastValue)','"2024-12-02T02:24:40.876Z"','"1"','1','15595','3258','9483.41','636.03','315.03','215.01','200'
'null(lastValue)','"2024-12-02T02:25:20.312Z"','"1"','1','15608','3280','9483.41','636.03','224.38','215.01','200'
'null(lastValue)','"2024-12-02T02:26:44.851Z"','"10"','10','88156','4446','20863.5','5205.44','3300','3129.52','2650.13'
'null(lastValue)','"2024-12-02T02:27:31.783Z"','"5"','25','216685','4636','73970.57','8644.23','7570.79','7446.37','6903.92'
'null(lastValue)','"2024-12-02T02:28:16.671Z"','"5"','5','45390','4491','17070.13','1994.82','1718.39','1593.21','1422.51'
'null(lastValue)','"2024-12-02T02:28:59.070Z"','"1"','1','16866','3138','9483.41','720.39','636.03','340.05','250'
'12098','"2024-12-02T02:29:45.198Z"','"1"','1','16551','3179','9483.41','636.03','379.34','250','215.01'
'12047','"2024-12-02T02:30:55.191Z"','"CoinFlip"','14','82128','6158','7112.56','2175.69','2039.72','1806.9','1778.14'
'12442','"2024-12-02T02:31:33.890Z"','"5"','5','44749','4684','17070.13','1994.82','1593.21','1422.51','1200'
'12599','"2024-12-02T02:32:12.459Z"','"5"','5','45790','5120','17070.13','1994.82','1593.21','1422.51','1200'
'12599','"2024-12-02T02:32:56.234Z"','"10"','10','90105','5812','20863.5','3300','3129.52','2650.13','2242.83'
'12674','"2024-12-02T02:33:42.426Z"','"1"','1','16494','3440','9483.41','636.03','544.08','300','215.01'
'12674','"2024-12-02T02:34:23.958Z"','"10"','10','81648','5230','20863.5','3300','3129.52','2650.13','2242.83'
'12419','"2024-12-02T02:35:56.266Z"','"CashHunt"','100','111601','6746','19915.15','3698.67','3451.64','3315','1934.62'
'12419','"2024-12-02T02:37:18.320Z"','"5"','5','45287','5401','17070.13','2081.55','1593.21','1422.51','600'
'12419','"2024-12-02T02:38:00.348Z"','"1"','1','15302','3163','9483.41','664.94','215.01','200','131.97'
'12419','"2024-12-02T02:38:47.800Z"','"1"','1','15309','3084','9483.41','669.76','243','224.38','200'
'12419(lastValue)','"2024-12-02T02:39:31.136Z"','"10"','10','83692','5244','20863.5','3129.52','2650.13','2242.83','2086.35'
'null(lastValue)','"2024-12-02T02:40:11.952Z"','"5"','5','45605','5265','17070.13','2124.92','1593.21','1422.51','1050'
'12391','"2024-12-02T02:40:57.303Z"','"1"','1','14879','3013','9483.41','669.76','200','120.87','97.2'
'12583','"2024-12-02T02:41:35.673Z"','"2"','2','28198','3914','11380.09','1450.96','1024.21','961.27','645.03'
'12091','"2024-12-02T02:43:10.730Z"','"CashHunt"','100','128728','6136','48365.38','2525','2000','1802.98','1081.79'
'12491','"2024-12-02T02:44:09.800Z"','"CoinFlip"','3','19006','6212','1896.68','800','481.84','474.17','379.34'
'12491','"2024-12-02T02:44:51.741Z"','"1"','1','15151','2868','9483.41','669.76','400','200','158.99'
'null(lastValue)','"2024-12-02T02:45:37.400Z"','"2"','2','25161','3804','11380.09','1450.96','1024.21','961.27','375'
'12549','"2024-12-02T02:48:32.431Z"','"5"','5','44464','4887','17070.13','2124.92','1593.21','1422.51','600'
'12549','"2024-12-02T02:49:16.264Z"','"2"','2','25940','4114','11380.09','1450.96','1024.21','961.27','298.73'
'12549','"2024-12-02T02:49:58.967Z"','"1"','1','15067','2926','9483.41','669.76','400','224.38','162'
'13073','"2024-12-02T02:50:41.670Z"','"5"','5','41445','4604','17070.13','2124.92','1593.21','1422.51','682.81'
'13073','"2024-12-02T02:51:24.998Z"','"5"','5','40792','4774','17070.13','2124.92','1593.21','1422.51','600'
'null(lastValue)','"2024-12-02T02:52:05.072Z"','"10"','10','94520','5883','20863.5','8345.4','2650.13','2607.94','2365.09'
'null(lastValue)','"2024-12-02T02:52:43.520Z"','"1"','1','14962','2881','9483.41','669.76','569','200','120.46'
'null(lastValue)','"2024-12-02T02:53:29.542Z"','"5"','25','178557','4798','73970.57','9207.99','6903.92','6164.21','4191.67'
'12608','"2024-12-02T02:54:13.447Z"','"1"','1','14204','2861','9483.41','669.76','215.01','200','80'
'12608(lastValue)','"2024-12-02T02:54:56.141Z"','"2"','2','24327','3950','11380.09','1450.96','1024.21','375','375'
'null(lastValue)','"2024-12-02T02:55:38.650Z"','"2"','2','23296','3892','11380.09','1450.96','1024.21','375','241.88'
'12368','"2024-12-02T02:56:28.246Z"','"2"','2','24281','4010','11380.09','1450.96','1024.21','375','255.04'
'12368','"2024-12-02T02:57:14.168Z"','"2"','2','25207','3914','11380.09','2845.02','1024.21','375','306.05'
'12368','"2024-12-02T02:58:47.872Z"','"1"','2','20859','2589','14225.11','300','225','213.38','154.06'
'12368','"2024-12-02T02:59:26.855Z"','"1"','1','13923','2708','9483.41','284.5','200','150','142.25'
'12368','"2024-12-02T03:00:13.824Z"','"5"','5','36053','3877','17070.13','1707.01','1593.21','600','300'
'11884','"2024-12-02T03:00:59.272Z"','"10"','10','74986','4578','20863.5','5215.87','2956.37','2347.14','2086.35'
'11663','"2024-12-02T03:01:40.641Z"','"10"','10','77780','4548','20863.5','5215.87','5215.87','2347.14','2086.35'
'null(lastValue)','"2024-12-02T03:03:17.201Z"','"CashHunt"','100','92642','6091','19915.15','3662.41','2489.39','1108.44','1050'
'12134','"2024-12-02T03:03:59.409Z"','"10"','10','71254','4949','20863.5','5215.87','2607.94','2086.35','1994.38'
'12134(lastValue)','"2024-12-02T03:04:40.659Z"','"1"','1','14575','2913','9483.41','200','120','112.19','100'
'12444','"2024-12-02T03:05:22.781Z"','"1"','1','14945','3011','9483.41','317.99','224.38','200','100'
'12444','"2024-12-02T03:06:01.776Z"','"2"','2','24384','3872','11380.09','1707.01','1024.21','806.28','600'
'null(lastValue)','"2024-12-02T03:06:47.170Z"','"2"','2','24688','4116','11380.09','1707.01','1024.21','645.03','600'
'11923','"2024-12-02T03:07:30.858Z"','"1"','1','13426','2548','9483.41','486','80','74.81','60'
'11923','"2024-12-02T03:08:14.145Z"','"1"','1','13427','2674','9483.41','215.01','81.41','63.54','61.21'
'11923','"2024-12-02T03:09:39.633Z"','"1"','1','13200','2333','9483.41','400','67.31','66.38','54.14'
'11923','"2024-12-02T03:10:25.618Z"','"5"','5','35200','3522','17070.13','1593.21','1138.01','486','450'
'11096','"2024-12-02T03:11:13.046Z"','"1"','1','12225','1966','9483.41','117.29','103.35','54.14','52.39'
'11113','"2024-12-02T03:11:58.259Z"','"5"','5','18157','3497','1593.21','1200','1138.01','652.71','485.03'
'11113','"2024-12-02T03:12:42.327Z"','"2"','2','7469','2883','1024.21','288.45','163.89','122.11','114.48'
'10769','"2024-12-02T03:13:24.038Z"','"1"','5','8307','2044','391.13','134.63','119.25','95.4','81.95'
'10652','"2024-12-02T03:14:13.483Z"','"2"','2','7475','2902','1024.21','243','150','122.11','121.53'
'10652','"2024-12-02T03:14:56.366Z"','"1"','1','3617','2271','400','238.49','117.29','47.42','39.75'
'10455','"2024-12-02T03:15:41.402Z"','"2"','2','7237','2806','1024.21','122.11','119.25','92.93','90.06'
'10369','"2024-12-02T03:16:22.533Z"','"1"','1','3476','2163','400','166.94','73.35','71.8','52.54'
'10369','"2024-12-02T03:17:04.250Z"','"2"','2','12560','2787','4097.29','1024.21','486','321.96','267.6'
'10399','"2024-12-02T03:17:44.408Z"','"1"','1','3147','2189','120.46','89.75','74.05','63.27','47.42'
'10038','"2024-12-02T03:18:31.390Z"','"1"','1','2573','1877','400','51.65','47.42','39.75','32'
'10038','"2024-12-02T03:21:01.343Z"','"CrazyBonus"','100','257155','4544','10100','6835.61','4978.12','4456','3965.92'
'10038','"2024-12-02T03:21:50.873Z"','"2"','2','6974','2763','1024.21','673.14','225.02','142.25','77.47'
'11383','"2024-12-02T03:22:28.776Z"','"5"','5','16122','3463','1593.21','1087.84','390.84','376.16','264.71'
'11003','"2024-12-02T03:23:07.418Z"','"1"','1','3830','2464','400','100','87.45','83.15','79.5'
'11092','"2024-12-02T03:23:53.629Z"','"1"','1','3760','2450','213.16','200','79.5','62.83','60.04'
'10794','"2024-12-02T03:24:38.478Z"','"1"','1','3384','2328','200','107.5','61.56','50','47.7'
'10794(lastValue)','"2024-12-02T03:25:20.152Z"','"2"','2','9621','3178','1024.21','529.43','281.48','222.14','196.83'
'10550','"2024-12-02T03:26:59.803Z"','"CashHunt"','100','56400','4785','3451.64','1903.73','926.49','915.5','796.61'
'10550(lastValue)','"2024-12-02T03:27:41.287Z"','"1"','1','3541','2314','200','198.74','112.58','81.41','71.49'
'null(lastValue)','"2024-12-02T03:28:24.894Z"','"10"','30','139946','3800','29398.56','9300','7868.74','5879.71','2790'
'11277','"2024-12-02T03:29:31.941Z"','"CoinFlip"','7','23161','5395','725.23','541.43','381.27','352.95','303.47'
'11277','"2024-12-02T03:30:54.498Z"','"1"','1','4048','2644','213.16','150.01','108.29','107.5','81.41'
'11277','"2024-12-02T03:31:40.441Z"','"5"','5','18386','4204','1800','1593.21','926.49','393.66','336.57'
'11447','"2024-12-02T03:32:27.716Z"','"5"','5','20043','4432','1593.21','1305.41','600','397.07','393.66'
'11842','"2024-12-02T03:33:15.935Z"','"2"','2','9835','3783','1024.21','330.89','195','148.17','142.29'
'11564','"2024-12-02T03:34:00.409Z"','"2"','2','10921','3973','1024.21','794.14','243','195','148.17'
'11618','"2024-12-02T03:35:06.428Z"','"CoinFlip"','3','13197','5648','435.14','379.34','379.34','270.72','270.72'
'11618','"2024-12-02T03:35:44.781Z"','"10"','10','49741','4424','6259.05','3988.76','2086.35','1488.94','1100'
'11618(lastValue)','"2024-12-02T03:36:28.743Z"','"2"','2','9102','3519','1024.21','600','397.07','180.69','148.17'
'null(lastValue)','"2024-12-02T03:37:12.315Z"','"2"','2','10480','3814','1024.21','900','529.43','180.69','148.17'
'11888','"2024-12-02T03:37:56.323Z"','"1"','1','3902','2533','119.25','104.32','100.44','81.95','81.22'
'null(lastValue)','"2024-12-02T03:38:40.541Z"','"1"','1','4051','2628','158.86','136.08','120.46','87.37','81.56'
'null(lastValue)','"2024-12-02T03:39:25.279Z"','"10"','10','48171','3623','8345.4','5500','2086.35','1941.23','1043.17'
'null(lastValue)','"2024-12-02T03:40:08.725Z"','"1"','50','109553','2211','25500','8261.99','4709.33','1430.42','1387.41'
'null(lastValue)','"2024-12-02T03:41:54.041Z"','"CoinFlip"','25','78485','4997','9862.74','2465.69','1759.66','1759.66','1720.63'
'null(lastValue)','"2024-12-02T03:42:39.101Z"','"1"','1','3280','2760','249.48','50','47.42','47.42','46.11'
'11121','"2024-12-02T03:43:20.204Z"','"1"','1','4408','2993','324','158.86','150.01','135.36','94.83'
'11455','"2024-12-02T03:44:52.185Z"','"Pachinko"','10','37847','5849','2086.35','1043.17','834.54','744.47','727.96'
'11455(lastValue)','"2024-12-02T03:45:37.617Z"','"1"','1','5234','3092','1000','437.4','150.01','135.36','55.65'
'null(lastValue)','"2024-12-02T03:46:20.919Z"','"5"','5','16837','4350','1323.56','660.96','529.43','406.08','394.63'
'12572','"2024-12-02T03:47:03.329Z"','"2"','2','9530','4061','569','403.38','264.71','243','151.78'
'12665','"2024-12-02T03:48:14.452Z"','"CoinFlip"','60','223096','6406','23139.51','8073.74','5784.88','4270','4128.44'
'null(lastValue)','"2024-12-02T03:49:44.482Z"','"Pachinko"','40','161816','6807','8139.92','7776.39','5549.7','3888.2','2774.85'
'13966','"2024-12-02T03:50:27.883Z"','"1"','1','6398','3682','599.4','325.24','324','150.01','112.19'
'13966','"2024-12-02T03:52:45.162Z"','"Pachinko"','7','35060','7289','1624.3','1517.35','1517.35','1235.33','541.43'
'13966','"2024-12-02T03:53:23.150Z"','"2"','2','12946','4708','1500','853.51','680.4','569','406.08'
'14251','"2024-12-02T03:54:11.834Z"','"5"','5','22628','5504','1594.08','1218.23','1138.01','661.78','486'
'14332','"2024-12-02T03:54:56.435Z"','"2"','2','13971','5246','1138.01','763.02','595.6','569','406.08'
'14374','"2024-12-02T03:55:39.196Z"','"2"','2','10780','4849','1138.01','397.07','369.85','203.04','142.25'
'14374','"2024-12-02T03:56:22.906Z"','"2"','2','11682','4855','1138.01','463.25','369.85','336.57','142.25'
'13773','"2024-12-02T03:57:06.719Z"','"1"','2','8122','3434','405.44','259.89','250.42','225.02','156.48'
'13773','"2024-12-02T03:57:45.903Z"','"1"','1','6276','3489','1620','150.01','119.15','94.83','79.43'
'13472','"2024-12-02T03:58:28.782Z"','"10"','10','53477','4749','6259.05','5500','3129.52','2911.84','1980'
'13472','"2024-12-02T03:59:10.872Z"','"2"','2','9233','4187','1138.01','264.71','227.6','204.03','176.7'
'null(lastValue)','"2024-12-02T03:59:56.271Z"','"1"','1','4869','2993','1000','150.92','94.83','64.8','63.6'
'null(lastValue)','"2024-12-02T04:00:38.711Z"','"5"','5','29988','5003','10151.9','1138.01','762.6','455.2','403.88'
'null(lastValue)','"2024-12-02T04:02:52.905Z"','"CoinFlip"','10','47196','6658','7444.72','2607.94','1941.23','797.75','744.47'
'null(lastValue)','"2024-12-02T04:03:35.069Z"','"1"','7','28584','3527','6479.99','4000','686.88','674.14','379.34'
'null(lastValue)','"2024-12-02T04:04:13.511Z"','"1"','1','6475','3826','1620','235.76','210.6','95.32','94.83'
'null(lastValue)','"2024-12-02T04:04:57.931Z"','"10"','10','58709','5207','7444.72','6259.05','4610.41','1994.38','1925'
'null(lastValue)','"2024-12-02T04:05:37.062Z"','"2"','2','10959','4743','1138.01','455.2','383.94','162.62','152.28'
'null(lastValue)','"2024-12-02T04:07:18.973Z"','"Pachinko"','14','64531','7448','3308.91','3045.57','2537.97','1422.51','1359.81'
'14738','"2024-12-02T04:08:02.467Z"','"5"','5','25158','5916','1624.3','1522.98','1422.51','812.15','710.63'
'14830','"2024-12-02T04:08:43.366Z"','"1"','1','5497','3709','680.1','238.29','137.73','94.83','79.5'
'14830(lastValue)','"2024-12-02T04:09:24.052Z"','"1"','1','4615','3777','94.83','79.5','65.87','54.41','48.6'
'null(lastValue)','"2024-12-02T04:10:09.054Z"','"10"','10','56225','5602','6259.05','4610.41','3191.01','2086.35','1980'
'14131','"2024-12-02T04:10:50.445Z"','"1"','1','4959','3397','825.18','174.89','92.87','64.8','61.21'
'14131','"2024-12-02T04:11:34.750Z"','"2"','4','18094','4356','2500','758.67','625','420.71','274.05'
'13783','"2024-12-02T04:13:20.351Z"','"1"','1','4814','3275','1000','190.63','103.8','79.5','66.78'
'13783','"2024-12-02T04:13:59.775Z"','"1"','1','5077','3211','1000','107.78','79.5','78.53','66.78'
'13783','"2024-12-02T04:14:39.924Z"','"1"','1','4541','2877','1000','103.26','82.68','64.56','63.6'
'12346','"2024-12-02T04:15:22.079Z"','"1"','1','4630','2767','1000','189.67','145.85','71.55','64.56'
'12346(lastValue)','"2024-12-02T04:16:03.924Z"','"1"','1','4847','2724','1000','189.67','145.85','87.45','72.34'
'null(lastValue)','"2024-12-02T04:16:44.203Z"','"2"','2','6468','3114','190.79','144.55','139.58','121.5','114.72'
'11508','"2024-12-02T04:17:26.622Z"','"2"','2','8486','3317','1500','238.29','180.69','155.7','153.66'
'11271','"2024-12-02T04:18:06.046Z"','"2"','2','11647','3346','4267.53','252.72','225','187.92','153.66'
'11271','"2024-12-02T04:18:49.809Z"','"1"','1','3212','2242','158.99','135.15','100.97','79.5','48.73'
'11571','"2024-12-02T04:19:32.093Z"','"1"','1','4043','2498','150','135.15','85.86','79.5','79.43'
'11571(lastValue)','"2024-12-02T04:20:14.998Z"','"5"','5','14958','3061','2030.38','985.19','600','336.57','326.45'
'11367','"2024-12-02T04:21:02.150Z"','"5"','5','18997','3577','4060.76','1125.93','870.28','600','336.57'
'11367','"2024-12-02T04:21:41.948Z"','"2"','2','7534','3100','915','521.68','170.1','160.06','120'
'11254','"2024-12-02T04:22:26.075Z"','"10"','10','51951','3920','13561.27','2523.93','2365','2046','1994.38'
'11254','"2024-12-02T04:23:53.389Z"','"1"','1','4375','2616','676.79','218.7','174.82','162.43','55.65'
'11254','"2024-12-02T04:24:36.112Z"','"2"','2','6879','3318','413.1','240','203.04','160.06','98.33'
'11254','"2024-12-02T04:25:24.235Z"','"1"','1','3143','2579','89.75','55.65','55.6','51.65','47.7'
'12075','"2024-12-02T04:26:06.165Z"','"1"','1','3321','2621','176.48','135.36','55.6','51.65','47.7'
'11683','"2024-12-02T04:26:46.547Z"','"1"','1','3443','2663','264.71','54.63','47.7','47.7','47.42'
